suburb,rooms,type,price,method,seller_g,date,distance,postcode,bedroom2,bathroom,car,landsize,building_area,year_built,council_area,lattitude,longtitude,region_name,property_count
Roxburgh Park,4,h,630000,SP,YPA,6/1/18,20.6,3064,4,2,2,610,198,2003,Hume City Council,-37.61958,144.92492,Northern Metropolitan,5833
Sandringham,4,h,NA,SP,Nick,6/1/18,15.2,3191,4,3,2,589,305,1880,Bayside City Council,-37.95225,145.00909,Southern Metropolitan,4497
Sandringham,3,t,1017500,S,Marshall,6/1/18,15.2,3191,NA,NA,NA,NA,NA,NA,Bayside City Council,NA,NA,Southern Metropolitan,4497
Sandringham,2,u,720000,S,Buxton,6/1/18,15.2,3191,NA,NA,NA,NA,NA,NA,Bayside City Council,NA,NA,Southern Metropolitan,4497
Sandringham,3,h,850000,PI,hockingstuart,6/1/18,15.2,3191,NA,NA,NA,NA,NA,NA,Bayside City Council,NA,NA,Southern Metropolitan,4497
Sandringham,4,h,NA,S,hockingstuart,6/1/18,15.2,3191,4,2,3,NA,NA,NA,Bayside City Council,-37.95635,145.0143,Southern Metropolitan,4497
Seaford,3,h,635000,S,Ray,6/1/18,35.4,3198,3,1,2,627,NA,1980,Frankston City Council,-38.10421,145.14688,South-Eastern Metropolitan,8077
Seaholme,3,h,1410000,S,Barlow,6/1/18,11,3018,3,2,3,NA,182,1960,Hobsons Bay City Council,-37.86411,144.84448,Western Metropolitan,852
Seddon,2,u,435000,S,Sweeney,6/1/18,5.1,3011,NA,NA,NA,NA,NA,NA,Maribyrnong City Council,NA,NA,Western Metropolitan,2417
South Melbourne,3,u,810000,S,Greg,6/1/18,1.9,3205,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,5943
South Morang,4,h,676000,S,Millership,6/1/18,20.5,3752,4,2,2,695,NA,NA,Whittlesea City Council,-37.64225,145.09679,Northern Metropolitan,7969
South Morang,3,h,500000,VB,RW,6/1/18,20.5,3752,3,2,1,313,170,2009,Whittlesea City Council,-37.61845,145.09592,Northern Metropolitan,7969
South Morang,4,h,711000,S,RW,6/1/18,20.5,3752,4,2,2,NA,NA,NA,Whittlesea City Council,-37.62717,145.06965,Northern Metropolitan,7969
South Morang,3,h,616000,S,Millership,6/1/18,20.5,3752,3,2,2,513,NA,1995,Whittlesea City Council,-37.65724,145.09643,Northern Metropolitan,7969
South Morang,4,h,697000,S,Millership,6/1/18,20.5,3752,4,2,2,420,161,2009,Whittlesea City Council,-37.63552,145.08976,Northern Metropolitan,7969
South Morang,2,h,412500,S,HAR,6/1/18,20.5,3752,NA,NA,NA,NA,NA,NA,Whittlesea City Council,NA,NA,Northern Metropolitan,7969
South Yarra,1,u,NA,S,hockingstuart,6/1/18,2.7,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,3,t,1500000,PI,Jellis,6/1/18,2.7,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,2,u,NA,PI,Purplebricks,6/1/18,2.7,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,2,t,981000,S,Hodges,6/1/18,2.7,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,3,u,770000,S,hockingstuart,6/1/18,2.7,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,2,u,1300000,S,Marshall,6/1/18,2.7,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,1,u,347500,S,Jellis,6/1/18,2.7,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
South Yarra,2,u,NA,SP,Space,6/1/18,2.7,3141,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,14887
Southbank,1,u,NA,W,Pagan,6/1/18,0.7,3006,NA,NA,NA,NA,NA,NA,Melbourne City Council,NA,NA,Southern Metropolitan,8400
Spotswood,4,h,1060000,S,Sweeney,6/1/18,6.2,3015,4,3,3,441,108,1950,Hobsons Bay City Council,-37.82715,144.87513,Western Metropolitan,1223
St Albans,3,t,505000,S,Calder,6/1/18,14,3021,3,1,1,NA,140,2013,Brimbank City Council,-37.74515,144.8165,Western Metropolitan,14042
St Albans,3,u,NA,PI,Barry,6/1/18,14,3021,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,14042
St Albans,3,h,650000,SP,Barry,6/1/18,14,3021,3,1,2,530,NA,NA,Brimbank City Council,-37.75974,144.814,Western Metropolitan,14042
St Helena,5,h,NA,SP,Morrison,6/1/18,16.1,3088,5,2,2,NA,782,NA,Banyule City Council,-37.68779,145.12638,Eastern Metropolitan,915
St Kilda,2,u,500000,VB,Jellis,6/1/18,5,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,13240
St Kilda,1,u,270000,VB,hockingstuart,6/1/18,5,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,13240
St Kilda,3,h,1310000,S,McGrath/Langwell,6/1/18,5,3182,3,1,2,387,121,1900,Port Phillip City Council,-37.86566,144.99104,Southern Metropolitan,13240
St Kilda,2,u,NA,SP,McGrath,6/1/18,5,3182,NA,NA,NA,NA,NA,NA,Port Phillip City Council,NA,NA,Southern Metropolitan,13240
Strathmore,2,u,850000,VB,Brad,6/1/18,8.2,3041,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,3284
Strathmore,3,u,900000,VB,Nelson,6/1/18,8.2,3041,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,3284
Sunbury,3,t,496000,S,Leeburn,6/1/18,31.7,3429,3,2,2,244,NA,NA,Hume City Council,-37.58304,144.73887,Western Metropolitan,14092
Sunbury,3,h,499500,S,Barry,6/1/18,31.7,3429,3,2,2,664,NA,NA,Hume City Council,-37.59034,144.7089,Western Metropolitan,14092
Sunbury,3,h,460000,SP,Leeburn,6/1/18,31.7,3429,3,1,4,754,NA,NA,Hume City Council,-37.56958,144.72001,Western Metropolitan,14092
Sunbury,4,h,450000,S,Brad,6/1/18,31.7,3429,4,2,0,668,146,1990,Hume City Council,-37.56509,144.72563,Western Metropolitan,14092
Sunbury,3,h,516500,S,Barry,6/1/18,31.7,3429,3,2,2,608,162,2005,Hume City Council,-37.58796,144.70044,Western Metropolitan,14092
Sunbury,4,h,580000,SP,Raine,6/1/18,31.7,3429,4,2,3,571,221,2010,Hume City Council,-37.58767,144.70038,Western Metropolitan,14092
Sunbury,2,u,400000,SP,Barry,6/1/18,31.7,3429,NA,NA,NA,NA,NA,NA,Hume City Council,NA,NA,Western Metropolitan,14092
Sunbury,4,h,590000,SP,Brad,6/1/18,31.7,3429,4,2,2,701,227,1975,Hume City Council,-37.58364,144.71961,Western Metropolitan,14092
Sunbury,3,h,NA,W,YPA,6/1/18,31.7,3429,3,1,NA,721,NA,NA,Hume City Council,-37.58363,144.73067,Western Metropolitan,14092
Sunshine,4,h,1155500,S,Jas,6/1/18,10.5,3020,4,2,2,NA,180,1940,Brimbank City Council,-37.79024,144.83776,Western Metropolitan,3755
Sunshine North,3,h,697000,S,Douglas,6/1/18,10.5,3020,3,1,2,NA,NA,NA,Brimbank City Council,-37.77534,144.83323,Western Metropolitan,4217
Sunshine North,4,h,690000,S,Biggin,6/1/18,10.5,3020,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,4217
Sunshine North,3,h,690000,S,Bells,6/1/18,10.5,3020,3,1,2,NA,NA,NA,Brimbank City Council,-37.76109,144.82381,Western Metropolitan,4217
Sunshine West,5,h,990000,PI,Douglas,6/1/18,10.5,3020,5,2,10,980,NA,NA,Brimbank City Council,-37.79207,144.8196,Western Metropolitan,6763
Sunshine West,3,h,555000,PI,Barry,6/1/18,10.5,3020,3,1,0,NA,NA,NA,Brimbank City Council,-37.79135,144.80517,Western Metropolitan,6763
Sunshine West,4,h,753000,S,Barry,6/1/18,10.5,3020,4,1,3,NA,140,1960,Brimbank City Council,-37.7876,144.8107,Western Metropolitan,6763
Sunshine West,3,h,680000,VB,Bells,6/1/18,10.5,3020,3,1,3,NA,NA,NA,Brimbank City Council,-37.78557,144.79412,Western Metropolitan,6763
Sunshine West,3,h,550000,VB,Barry,6/1/18,10.5,3020,3,2,1,NA,NA,NA,Brimbank City Council,-37.79655,144.80284,Western Metropolitan,6763
Sunshine West,4,h,560000,S,Bells,6/1/18,10.5,3020,4,2,2,393,392,1995,Brimbank City Council,-37.79663,144.79114,Western Metropolitan,6763
Sunshine West,4,h,685000,S,GL,6/1/18,10.5,3020,4,2,3,NA,NA,NA,Brimbank City Council,-37.79469,144.81022,Western Metropolitan,6763
Surrey Hills,2,t,950000,VB,Jellis,6/1/18,10.2,3127,NA,NA,NA,NA,NA,NA,Boroondara City Council,NA,NA,Southern Metropolitan,5457
Surrey Hills,2,t,950000,VB,Jellis,6/1/18,10.2,3127,NA,NA,NA,NA,NA,NA,Boroondara City Council,NA,NA,Southern Metropolitan,5457
Sydenham,2,u,395000,S,Prof.,6/1/18,18,3037,2,1,NA,NA,80,2017,Brimbank City Council,-37.69267,144.75748,Western Metropolitan,3640
Sydenham,2,u,400000,S,Prof.,6/1/18,18,3037,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,3640
Sydenham,6,h,700000,PI,Barry,6/1/18,18,3037,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,3640
Sydenham,3,h,601000,S,Brad,6/1/18,18,3037,3,2,2,NA,113,1990,Brimbank City Council,-37.69638,144.76271,Western Metropolitan,3640
Sydenham,3,h,495000,SP,Barry,6/1/18,18,3037,3,1,1,204,NA,NA,Brimbank City Council,-37.69986,144.7569,Western Metropolitan,3640
Tarneit,3,u,405000,SP,Benlor,6/1/18,18.4,3029,NA,NA,NA,NA,NA,NA,Wyndham City Council,NA,NA,Western Metropolitan,10160
Tarneit,4,h,527500,S,S&L,6/1/18,18.4,3029,NA,NA,NA,NA,NA,NA,Wyndham City Council,NA,NA,Western Metropolitan,10160
Tarneit,3,u,420000,S,hockingstuart,6/1/18,18.4,3029,3,2,1,NA,NA,NA,Wyndham City Council,-37.85252,144.66119,Western Metropolitan,10160
Taylors Hill,4,h,830000,S,Barry,6/1/18,18,3037,4,2,3,704,266,2010,Melton City Council,-37.71082,144.74641,Western Metropolitan,4242
Taylors Hill,4,h,660000,S,YPA,6/1/18,18,3037,4,2,2,666,214,2003,Melton City Council,-37.70533,144.74731,Western Metropolitan,4242
Taylors Lakes,4,h,720000,S,Barry,6/1/18,15.5,3038,4,2,2,641,250,1989,Brimbank City Council,-37.70875,144.78874,Western Metropolitan,5336
Taylors Lakes,4,h,NA,SP,Barry,6/1/18,15.5,3038,4,2,2,480,206,1988,Brimbank City Council,-37.69949,144.78467,Western Metropolitan,5336
Taylors Lakes,4,h,770000,PI,YPA,6/1/18,15.5,3038,4,2,2,820,NA,NA,Brimbank City Council,-37.68991,144.78194,Western Metropolitan,5336
Templestowe Lower,3,h,900000,VB,Fletchers,6/1/18,12.4,3107,3,2,1,NA,124,2001,Manningham City Council,-37.7629,145.10388,Eastern Metropolitan,5420
Templestowe Lower,5,h,1330000,S,McGrath,6/1/18,12.4,3107,5,2,2,730,207,1960,Manningham City Council,-37.76786,145.11405,Eastern Metropolitan,5420
Thomastown,3,h,NA,W,LJH,6/1/18,15.3,3074,3,2,3,500,123,1979,Whittlesea City Council,-37.6805,144.9889,Northern Metropolitan,7955
Thomastown,3,h,860000,SP,Ray,6/1/18,15.3,3074,3,1,1,652,134,1970,Whittlesea City Council,-37.67639,145.01843,Northern Metropolitan,7955
Thomastown,2,u,261500,S,HAR,6/1/18,15.3,3074,NA,NA,NA,NA,NA,NA,Whittlesea City Council,NA,NA,Northern Metropolitan,7955
Thomastown,3,h,625000,S,Barry,6/1/18,15.3,3074,3,1,1,NA,NA,NA,Whittlesea City Council,-37.68316,145.00645,Northern Metropolitan,7955
Thomastown,3,h,925000,S,Ray,6/1/18,15.3,3074,3,1,2,NA,144,1968,Whittlesea City Council,-37.67939,145.02148,Northern Metropolitan,7955
Thomastown,4,h,NA,SP,Barry,6/1/18,15.3,3074,4,3,5,412,NA,NA,Whittlesea City Council,-37.6822,144.9877,Northern Metropolitan,7955
Thornbury,2,u,500000,VB,Love,6/1/18,7,3071,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,8870
Thornbury,4,h,1965000,PI,McGrath,6/1/18,7,3071,4,2,2,583,NA,NA,Darebin City Council,-37.7564,145.01575,Northern Metropolitan,8870
Thornbury,2,u,NA,SN,Jellis,6/1/18,7,3071,NA,NA,NA,NA,NA,NA,Darebin City Council,NA,NA,Northern Metropolitan,8870
Thornbury,3,h,920000,S,Jellis,6/1/18,7,3071,3,1,0,192,NA,NA,Darebin City Council,-37.75756,145.00316,Northern Metropolitan,8870
Thornbury,3,t,950500,S,Woodards,6/1/18,7,3071,3,2,2,NA,NA,2009,Darebin City Council,-37.75693,145.01375,Northern Metropolitan,8870
Thornbury,3,h,1455000,S,Woodards,6/1/18,7,3071,3,1,1,564,NA,NA,Darebin City Council,-37.7602,144.99024,Northern Metropolitan,8870
Toorak,5,h,4515000,PI,Kay,6/1/18,4.1,3142,5,3,4,NA,NA,NA,Stonnington City Council,-37.85022,145.02942,Southern Metropolitan,7217
Toorak,3,t,1310000,S,hockingstuart,6/1/18,4.1,3142,NA,NA,NA,NA,NA,NA,Stonnington City Council,NA,NA,Southern Metropolitan,7217
Toorak,3,u,1550000,VB,Marshall,6/1/18,4.1,3142,NA,NA,NA,NA,NA,NA,Stonnington City Council,NA,NA,Southern Metropolitan,7217
Toorak,2,u,NA,PI,Jellis,6/1/18,4.1,3142,NA,NA,NA,NA,NA,NA,Stonnington City Council,NA,NA,Southern Metropolitan,7217
Tullamarine,2,u,470000,SP,Barry,6/1/18,12.9,3043,NA,NA,NA,NA,NA,NA,Brimbank City Council,NA,NA,Western Metropolitan,3296
Tullamarine,3,h,732000,S,Barry,6/1/18,12.9,3043,3,2,2,NA,NA,NA,Brimbank City Council,-37.69992,144.88295,Western Metropolitan,3296
Tullamarine,4,h,780000,SP,Barry,6/1/18,12.9,3043,4,2,1,NA,193,1980,Brimbank City Council,-37.69817,144.8848,Western Metropolitan,3296
Vermont,4,u,841000,S,Harcourts,6/1/18,17.2,3133,NA,NA,NA,NA,NA,NA,Maroondah City Council,NA,NA,Eastern Metropolitan,4181
Vermont South,4,h,NA,PI,Ray,6/1/18,17.2,3133,4,2,2,670,NA,1980,Whitehorse City Council,-37.84923,145.17729,Eastern Metropolitan,4280
Viewbank,4,h,1140000,VB,Miles,6/1/18,8.9,3084,4,2,2,574,236,1980,Banyule City Council,-37.73544,145.0921,Eastern Metropolitan,2698
Viewbank,4,h,900500,S,Fletchers/Fletchers,6/1/18,8.9,3084,4,1,2,NA,NA,NA,Banyule City Council,-37.74056,145.09143,Eastern Metropolitan,2698
Wallan,5,h,600000,S,Ray,6/1/18,44.2,3756,5,3,2,NA,328,2005,Mitchell Shire Council,-37.3978,145.00176,Northern Victoria,3988
Wallan,3,h,390000,S,Ray,6/1/18,44.2,3756,3,1,1,NA,104,1975,Mitchell Shire Council,-37.40869,144.97782,Northern Victoria,3988
Wallan,4,h,590000,S,Barry,6/1/18,44.2,3756,4,2,2,924,227,NA,Mitchell Shire Council,-37.39946,144.96369,Northern Victoria,3988
Wantirna,4,h,975000,S,Jellis,6/1/18,14.7,3152,4,2,2,858,142,1965,Knox City Council,-37.84244,145.22321,Eastern Metropolitan,5424
Wantirna,4,h,1188888,S,Barry,6/1/18,14.7,3152,4,3,3,960,264,1990,Knox City Council,-37.85143,145.23157,Eastern Metropolitan,5424
Wantirna South,5,h,1500000,S,Noel,6/1/18,14.7,3152,5,2,2,NA,NA,1997,Knox City Council,-37.87464,145.22338,Eastern Metropolitan,7082
Wantirna South,5,h,1075000,S,Ray,6/1/18,14.7,3152,5,2,2,922,279,1984,Knox City Council,-37.87004,145.22082,Eastern Metropolitan,7082
Wantirna South,5,h,NA,S,Fletchers,6/1/18,14.7,3152,5,2,2,NA,270,1980,Knox City Council,-37.87169,145.22198,Eastern Metropolitan,7082
Watsonia North,3,h,NA,PI,Barry,6/1/18,14.5,3087,3,1,1,NA,NA,NA,Banyule City Council,-37.69912,145.08227,Northern Metropolitan,1442
Watsonia North,4,h,760000,PI,Barry,6/1/18,14.5,3087,4,2,3,651,NA,NA,Banyule City Council,-37.69559,145.08686,Northern Metropolitan,1442
Watsonia North,4,h,NA,PI,Ray,6/1/18,14.5,3087,4,2,3,NA,NA,NA,Banyule City Council,-37.69573,145.08787,Northern Metropolitan,1442
Watsonia North,3,h,700000,SP,Barry,6/1/18,14.5,3087,3,1,1,402,108,1970,Banyule City Council,-37.70194,145.08901,Northern Metropolitan,1442
Wattle Glen,4,h,835000,SP,Mason,6/1/18,23.6,3096,4,2,2,601,189,2012,Nillumbik Shire Council,-37.66773,145.1824,Northern Victoria,642
Werribee,4,h,691000,S,hockingstuart,6/1/18,14.7,3030,4,3,2,NA,42,2005,Wyndham City Council,-37.89338,144.67132,Western Metropolitan,16166
Werribee,3,h,NA,SP,Ray,6/1/18,14.7,3030,3,2,2,544,162,2004,Wyndham City Council,-37.89342,144.67168,Western Metropolitan,16166
Werribee,3,h,420000,S,Barry,6/1/18,14.7,3030,3,2,2,341,106,1995,Wyndham City Council,-37.88098,144.65754,Western Metropolitan,16166
Werribee,2,h,566000,S,Greg,6/1/18,14.7,3030,2,1,2,800,NA,NA,Wyndham City Council,-37.89896,144.64886,Western Metropolitan,16166
Werribee,4,h,552000,S,Burns,6/1/18,14.7,3030,4,2,2,742,177,2000,Wyndham City Council,-37.87348,144.6637,Western Metropolitan,16166
Werribee,2,u,341000,S,Ray,6/1/18,14.7,3030,NA,NA,NA,NA,NA,NA,Wyndham City Council,NA,NA,Western Metropolitan,16166
Werribee,3,h,501000,S,Barry,6/1/18,14.7,3030,3,1,2,454,113,1992,Wyndham City Council,-37.87912,144.66331,Western Metropolitan,16166
West Footscray,2,h,775000,PI,Jas,6/1/18,6.4,3012,NA,NA,NA,NA,NA,NA,Maribyrnong City Council,NA,NA,Western Metropolitan,5058
West Footscray,2,h,790000,SP,Jas,6/1/18,6.4,3012,2,1,1,464,NA,NA,Maribyrnong City Council,-37.80254,144.86452,Western Metropolitan,5058
West Footscray,2,h,1300000,VB,Sweeney,6/1/18,6.4,3012,2,1,2,779,NA,NA,Maribyrnong City Council,-37.80587,144.87171,Western Metropolitan,5058
Wheelers Hill,4,h,1700000,VB,Harcourts,6/1/18,16.7,3150,4,4,2,NA,NA,NA,Monash City Council,-37.89676,145.18246,South-Eastern Metropolitan,7392
Wheelers Hill,3,h,1100000,S,Harcourts,6/1/18,16.7,3150,3,2,2,NA,190,1994,Monash City Council,-37.91533,145.19444,South-Eastern Metropolitan,7392
Williams Landing,4,h,785000,S,hockingstuart,6/1/18,17.6,3027,4,2,2,448,248,2013,Wyndham City Council,-37.85737,144.7487,Western Metropolitan,1999
Williamstown,2,h,1115000,S,Williams,6/1/18,6.8,3016,2,1,2,380,108,1935,Hobsons Bay City Council,-37.85206,144.89318,Western Metropolitan,6380
Williamstown,2,u,570000,S,RT,6/1/18,6.8,3016,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,6380
Williamstown,3,h,870000,VB,Raine,6/1/18,6.8,3016,3,1,NA,184,108,1900,Hobsons Bay City Council,-37.85232,144.89008,Western Metropolitan,6380
Williamstown,3,h,2400000,VB,S&L,6/1/18,6.8,3016,3,3,1,247,NA,1889,Hobsons Bay City Council,-37.86326,144.90427,Western Metropolitan,6380
Williamstown,4,h,NA,SP,Greg,6/1/18,6.8,3016,4,3,2,NA,281,2009,Hobsons Bay City Council,-37.86429,144.9074,Western Metropolitan,6380
Windsor,2,h,1000000,VB,Beller,6/1/18,4.6,3181,2,1,1,165,NA,NA,Port Phillip City Council,-37.85413,144.99622,Southern Metropolitan,4380
Wollert,3,h,640000,S,HAR,6/1/18,25.5,3750,3,2,2,395,160,2013,Whittlesea City Council,-37.61817,145.02394,Northern Metropolitan,2940
Wollert,4,h,520600,S,Stockdale,6/1/18,25.5,3750,4,2,2,400,NA,NA,Whittlesea City Council,-37.61077,145.03821,Northern Metropolitan,2940
Wonga Park,3,h,NA,PI,Jellis,6/1/18,25.2,3115,3,1,NA,39300,NA,NA,Manningham City Council,-37.72538,145.27932,Eastern Victoria,1328
Wyndham Vale,3,h,410000,S,hockingstuart,6/1/18,27.2,3024,3,1,1,259,NA,NA,Wyndham City Council,-37.88482,144.61982,Western Metropolitan,5262
Wyndham Vale,3,h,400000,SP,Barry,6/1/18,27.2,3024,3,1,1,340,93,2012,Wyndham City Council,-37.88002,144.62762,Western Metropolitan,5262
Wyndham Vale,5,h,NA,VB,Greg,6/1/18,27.2,3024,5,2,2,564,NA,NA,Wyndham City Council,-37.89971,144.62183,Western Metropolitan,5262
Wyndham Vale,3,h,416000,S,Sweeney,6/1/18,27.2,3024,3,1,2,NA,110,1995,Wyndham City Council,-37.90037,144.63041,Western Metropolitan,5262
Wyndham Vale,3,h,NA,S,hockingstuart,6/1/18,27.2,3024,3,2,1,550,102,1985,Wyndham City Council,-37.90085,144.62958,Western Metropolitan,5262
Yallambie,3,t,745000,S,Buckingham,6/1/18,12.7,3085,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Northern Metropolitan,1369
Yallambie,3,t,655000,S,Buckingham,6/1/18,12.7,3085,NA,NA,NA,NA,NA,NA,Banyule City Council,NA,NA,Northern Metropolitan,1369
Yarraville,2,h,870000,SP,Jas,6/1/18,6.3,3013,2,1,NA,231,86,1900,Maribyrnong City Council,-37.81432,144.88685,Western Metropolitan,6543
Yarraville,2,u,495000,SP,Village,6/1/18,6.3,3013,NA,NA,NA,NA,NA,NA,Maribyrnong City Council,NA,NA,Western Metropolitan,6543
Yarraville,3,h,1000000,SP,Jas,6/1/18,6.3,3013,3,2,2,NA,3,NA,Maribyrnong City Council,-37.81095,144.88417,Western Metropolitan,6543
Yarraville,2,u,410000,SP,Sweeney,6/1/18,6.3,3013,NA,NA,NA,NA,NA,NA,Maribyrnong City Council,NA,NA,Western Metropolitan,6543
Yarraville,3,t,NA,S,Jas,6/1/18,6.3,3013,NA,NA,NA,NA,NA,NA,Maribyrnong City Council,NA,NA,Western Metropolitan,6543
Abbotsford,3,h,NA,S,Nelson,9/12/17,3,3067,NA,NA,NA,NA,NA,NA,Yarra City Council,-37.79716,144.99721,Northern Metropolitan,4019
Abbotsford,3,h,NA,PI,Biggin,9/12/17,3,3067,3,2,NA,152,NA,NA,Yarra City Council,-37.80415,144.99529,Northern Metropolitan,4019
Abbotsford,2,h,NA,W,Biggin,9/12/17,3,3067,2,1,1,124,104,1890,Yarra City Council,-37.80377,144.99573,Northern Metropolitan,4019
Abbotsford,2,h,970000,S,Nelson,9/12/17,3,3067,2,1,NA,105,85,1890,Yarra City Council,-37.79644,144.99578,Northern Metropolitan,4019
Abbotsford,2,h,NA,PI,Biggin,9/12/17,3,3067,2,1,NA,100,NA,NA,Yarra City Council,-37.80184,144.995,Northern Metropolitan,4019
Abbotsford,3,h,NA,SP,Biggin,9/12/17,3,3067,3,1,1,135,100,1900,Yarra City Council,-37.8009,144.99534,Northern Metropolitan,4019
Abbotsford,4,u,NA,SP,Biggin,9/12/17,3,3067,NA,NA,NA,NA,NA,NA,Yarra City Council,NA,NA,Northern Metropolitan,4019
Aberfeldie,1,u,270000,VB,Hodges,9/12/17,7.5,3040,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,1543
Aberfeldie,2,h,1375000,S,Barry,9/12/17,7.5,3040,2,1,1,496,NA,NA,Moonee Valley City Council,-37.76015,144.89864,Western Metropolitan,1543
Airport West,3,h,776000,S,Nelson,9/12/17,10.4,3042,3,2,2,190,134,2012,Moonee Valley City Council,-37.73026,144.88652,Western Metropolitan,3464
Airport West,4,h,1220000,S,Barry,9/12/17,10.4,3042,4,2,5,585,214,1960,Moonee Valley City Council,-37.72379,144.88391,Western Metropolitan,3464
Airport West,3,h,943000,S,Nelson,9/12/17,10.4,3042,3,1,2,610,NA,NA,Moonee Valley City Council,-37.71733,144.88528,Western Metropolitan,3464
Airport West,2,t,590000,S,Nelson,9/12/17,10.4,3042,NA,NA,NA,NA,NA,NA,Moonee Valley City Council,NA,NA,Western Metropolitan,3464
Albert Park,3,h,NA,S,Buxton,9/12/17,3,3206,3,2,1,NA,NA,NA,Port Phillip City Council,-37.84772,144.95349,Southern Metropolitan,3280
Altona,2,u,NA,PN,hockingstuart,9/12/17,11,3018,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5301
Altona,2,u,510000,SP,hockingstuart,9/12/17,11,3018,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5301
Altona Meadows,3,h,NA,PI,Triwest,9/12/17,15.5,3028,3,2,3,540,NA,NA,Hobsons Bay City Council,-37.88513,144.77718,Western Metropolitan,7630
Altona Meadows,3,h,NA,PI,Purplebricks,9/12/17,15.5,3028,3,2,2,527,NA,NA,Hobsons Bay City Council,-37.88969,144.78215,Western Metropolitan,7630
Altona North,4,t,900000,PI,Compton,9/12/17,9.4,3025,4,3,2,NA,150,2012,Hobsons Bay City Council,-37.83295,144.85746,Western Metropolitan,5132
Altona North,3,u,687000,S,Compton,9/12/17,9.4,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132
Altona North,3,h,835000,S,RT,9/12/17,9.4,3025,3,2,3,534,115,1970,Hobsons Bay City Council,-37.83748,144.84446,Western Metropolitan,5132
Altona North,3,h,860000,S,Sweeney,9/12/17,9.4,3025,3,1,5,537,123,1960,Hobsons Bay City Council,-37.8308,144.83765,Western Metropolitan,5132
Altona North,3,h,855000,S,Sweeney,9/12/17,9.4,3025,3,2,3,NA,132,2013,Hobsons Bay City Council,-37.83611,144.8544,Western Metropolitan,5132
Altona North,3,h,1100000,S,Sweeney,9/12/17,9.4,3025,3,1,2,660,NA,NA,Hobsons Bay City Council,-37.83267,144.85519,Western Metropolitan,5132
Altona North,3,u,635000,S,Jas,9/12/17,9.4,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132
Altona North,2,u,601000,S,Jas,9/12/17,9.4,3025,NA,NA,NA,NA,NA,NA,Hobsons Bay City Council,NA,NA,Western Metropolitan,5132
Ardeer,2,h,475000,SP,Douglas,9/12/17,12.8,3022,2,1,2,NA,105,2000,Brimbank City Council,-37.77315,144.80088,Western Metropolitan,1281
Ardeer,4,h,740000,S,Barry,9/12/17,12.8,3022,4,2,2,602,185,1970,Brimbank City Council,-37.7789,144.80517,Western Metropolitan,1281
Ardeer,4,h,620000,PI,Barry,9/12/17,12.8,3022,4,1,2,NA,NA,NA,Brimbank City Council,-37.78188,144.80895,Western Metropolitan,1281
Ardeer,3,h,615000,S,RW,9/12/17,12.8,3022,3,1,1,NA,NA,NA,Brimbank City Council,-37.78132,144.79796,Western Metropolitan,1281
Armadale,2,u,540000,PI,McGrath,9/12/17,6.3,3143,NA,NA,NA,NA,NA,NA,Stonnington City Council,NA,NA,Southern Metropolitan,4836
